User_ID,Age,Gender,Region,Game_Genre,Interaction_Rating
U_2967,59,Female,AFR,Horror,3
U_2968,41,Male,AFR,RPG,3
U_2969,59,Other,AFR,Puzzle,4
U_2970,19,Other,NA,Action,4
U_2971,26,Male,EU,JRPG,3
U_2972,21,Other,OCE,Strategy,3
U_2973,33,Other,NA,RPG,4
U_2974,42,Male,ASIA,Action,4
U_2975,60,Female,ASIA,Battle Royale,2
U_2976,41,Male,AFR,Puzzle,4
U_2977,59,Other,AFR,Puzzle,5
U_2978,19,Female,NA,Horror,3
U_2979,22,Non-binary,SA,Strategy,3
U_2980,50,Female,NA,Simulation,5
U_2981,54,Male,OCE,FPS,3
U_2982,56,Non-binary,ASIA,Adventure,3
U_2983,53,Non-binary,SA,Horror,3
U_2984,34,Other,OCE,Action,3
U_2985,29,Other,SA,Simulation,3
U_2986,59,Female,ASIA,Strategy,5
U_2987,62,Female,EU,RPG,3
U_2988,48,Female,OCE,Strategy,5
U_2989,57,Non-binary,EU,JRPG,3
U_2990,47,Male,EU,Horror,3
U_2991,48,Non-binary,SA,Action,3
U_2992,49,Other,ASIA,Puzzle,5
U_2993,18,Non-binary,EU,RPG,4
U_2994,41,Non-binary,ASIA,Adventure,3
U_2995,37,Other,AFR,Adventure,3
U_2996,39,Non-binary,EU,Battle Royale,2
U_2997,20,Female,OCE,JRPG,3
U_2998,15,Male,SA,Horror,3
U_2999,56,Other,AFR,Strategy,5
U_3000,27,Non-binary,ASIA,Simulation,3
U_3001,47,Other,AFR,Puzzle,4
U_3002,37,Male,ASIA,Simulation,5
U_3003,13,Non-binary,SA,Simulation,3
U_3004,59,Male,OCE,Simulation,4
U_3005,16,Female,SA,JRPG,3
U_3006,20,Female,SA,JRPG,3
U_3007,63,Female,SA,RPG,3
U_3008,54,Female,NA,FPS,3
U_3009,39,Male,EU,JRPG,3
U_3010,22,Male,AFR,Adventure,4
U_3011,24,Female,OCE,Horror,3
U_3012,43,Male,EU,RPG,3
U_3013,34,Female,AFR,Battle Royale,3
U_3014,65,Non-binary,ASIA,Adventure,3
U_3015,64,Male,AFR,Strategy,5
U_3016,21,Non-binary,AFR,Battle Royale,3
U_3017,64,Non-binary,OCE,Adventure,3
U_3018,44,Female,SA,FPS,2
U_3019,62,Female,EU,Adventure,3
U_3020,48,Other,ASIA,JRPG,4
U_3021,42,Male,SA,Strategy,5
U_3022,21,Male,EU,FPS,3
U_3023,20,Female,SA,Strategy,3
U_3024,58,Male,EU,Adventure,3
U_3025,41,Non-binary,ASIA,Horror,3
U_3026,14,Other,NA,Strategy,3
U_3027,57,Non-binary,NA,Action,4
U_3028,43,Other,EU,Horror,3
U_3029,24,Female,ASIA,Puzzle,4
U_3030,61,Male,SA,Simulation,4
U_3031,62,Non-binary,ASIA,Strategy,5
U_3032,46,Female,SA,Adventure,3
U_3033,23,Non-binary,OCE,Battle Royale,3
U_3034,18,Female,AFR,Strategy,3
U_3035,64,Other,ASIA,Simulation,5
U_3036,64,Female,EU,Simulation,5
U_3037,55,Other,SA,FPS,2
U_3038,15,Male,NA,Battle Royale,4
U_3039,31,Female,NA,JRPG,3
U_3040,33,Female,SA,Adventure,5
U_3041,33,Male,ASIA,Action,4
U_3042,57,Other,AFR,Battle Royale,2
U_3043,31,Male,NA,JRPG,3
U_3044,63,Female,OCE,Adventure,3
U_3045,64,Non-binary,EU,Action,3
U_3046,52,Non-binary,AFR,Puzzle,5
U_3047,50,Non-binary,AFR,Horror,3
U_3048,34,Other,SA,Adventure,5
U_3049,42,Female,OCE,Puzzle,5
U_3050,19,Other,EU,Strategy,4
U_3051,24,Female,SA,Battle Royale,3
U_3052,23,Male,NA,Horror,3
U_3053,56,Male,EU,Battle Royale,2
U_3054,53,Male,NA,Action,5
U_3055,37,Non-binary,SA,Action,3
U_3056,21,Female,NA,Action,4
U_3057,58,Other,SA,RPG,3
U_3058,22,Male,ASIA,Horror,3
U_3059,55,Other,NA,Adventure,3
U_3060,36,Other,ASIA,JRPG,4
U_3061,54,Other,SA,Battle Royale,2
U_3062,20,Female,EU,Horror,3
U_3063,59,Other,OCE,Action,3
U_3064,43,Non-binary,EU,Strategy,5
U_3065,29,Non-binary,OCE,Battle Royale,3
U_3066,27,Female,NA,FPS,3
U_3067,61,Other,SA,Adventure,3
U_3068,27,Male,OCE,JRPG,3
U_3069,42,Male,OCE,JRPG,3
U_3070,44,Non-binary,OCE,Adventure,3
U_3071,29,Non-binary,ASIA,Simulation,3
U_3072,62,Other,EU,Simulation,5
U_3073,14,Other,NA,Puzzle,2
U_3074,13,Non-binary,NA,Action,5
U_3075,65,Non-binary,SA,Adventure,3
U_3076,31,Female,EU,JRPG,3
U_3077,32,Non-binary,EU,Horror,3
U_3078,28,Other,AFR,Battle Royale,3
U_3079,58,Other,EU,Action,3
U_3080,49,Female,NA,Action,4
U_3081,39,Female,SA,Strategy,4
U_3082,40,Other,OCE,RPG,3
U_3083,55,Male,EU,Horror,3
U_3084,44,Male,EU,Adventure,3
U_3085,17,Male,OCE,RPG,3
U_3086,13,Female,ASIA,FPS,4
U_3087,17,Other,EU,Adventure,3
U_3088,61,Male,SA,Simulation,5
U_3089,46,Male,OCE,RPG,3
U_3090,38,Non-binary,AFR,RPG,3
U_3091,49,Other,EU,Simulation,5
U_3092,44,Male,OCE,RPG,3
U_3093,23,Male,SA,Horror,3
U_3094,28,Female,EU,Action,3
U_3095,61,Female,SA,Puzzle,5
U_3096,18,Other,EU,Puzzle,3
U_3097,36,Other,OCE,Adventure,3
U_3098,37,Male,OCE,Action,4
U_3099,13,Non-binary,OCE,Adventure,3
U_3100,19,Male,NA,JRPG,3
U_3101,54,Male,ASIA,Adventure,3
U_3102,33,Female,ASIA,Adventure,4
U_3103,25,Non-binary,NA,RPG,4
U_3104,22,Male,AFR,RPG,4
U_3105,61,Non-binary,ASIA,Horror,3
U_3106,13,Non-binary,NA,Strategy,2
U_3107,39,Other,SA,Strategy,5
U_3108,35,Non-binary,OCE,Adventure,3
U_3109,21,Other,ASIA,Puzzle,3
U_3110,48,Non-binary,ASIA,Strategy,5
U_3111,22,Female,AFR,Battle Royale,3
U_3112,35,Male,EU,Simulation,5
U_3113,46,Other,SA,Battle Royale,2
U_3114,33,Non-binary,OCE,Action,3
U_3115,49,Female,OCE,Strategy,5
U_3116,28,Male,NA,Simulation,3
U_3117,61,Male,SA,Puzzle,5
U_3118,52,Male,EU,Horror,3
U_3119,32,Female,AFR,JRPG,3
U_3120,32,Other,NA,Action,3
U_3121,30,Male,SA,Horror,3
U_3122,33,Male,AFR,Simulation,3
U_3123,25,Female,NA,FPS,3
U_3124,13,Male,ASIA,Action,5
U_3125,30,Non-binary,SA,Simulation,3
U_3126,46,Non-binary,OCE,Puzzle,5
U_3127,26,Male,OCE,RPG,4
U_3128,62,Male,OCE,RPG,3
U_3129,53,Non-binary,AFR,RPG,3
U_3130,44,Non-binary,SA,Horror,3
U_3131,24,Female,EU,FPS,2
U_3132,45,Female,EU,Adventure,3
U_3133,57,Male,OCE,Battle Royale,2
U_3134,49,Other,OCE,Adventure,3
U_3135,50,Male,NA,Adventure,3
U_3136,57,Male,OCE,Adventure,3
U_3137,45,Non-binary,NA,Action,4
U_3138,50,Non-binary,AFR,RPG,3
U_3139,21,Other,EU,Action,3
U_3140,32,Non-binary,SA,FPS,3
U_3141,28,Non-binary,OCE,FPS,3
U_3142,18,Other,NA,Action,3
U_3143,44,Male,EU,Horror,3
U_3144,47,Male,OCE,Action,4
U_3145,28,Non-binary,SA,Strategy,3
U_3146,52,Female,OCE,RPG,3
U_3147,26,Other,EU,FPS,3
U_3148,59,Non-binary,SA,Adventure,3
U_3149,24,Other,ASIA,FPS,3
U_3150,29,Non-binary,OCE,Battle Royale,3
U_3151,52,Female,NA,Adventure,3
U_3152,27,Female,NA,Battle Royale,3
U_3153,44,Other,NA,Strategy,4
U_3154,20,Non-binary,ASIA,Battle Royale,3
U_3155,22,Male,ASIA,Puzzle,3
U_3156,41,Other,SA,Adventure,3
U_3157,15,Non-binary,EU,Battle Royale,5
U_3158,44,Non-binary,EU,Puzzle,4
U_3159,38,Non-binary,SA,Action,3
U_3160,42,Female,AFR,FPS,1
U_3161,45,Female,SA,JRPG,3
U_3162,25,Female,NA,Puzzle,4
U_3163,13,Non-binary,SA,RPG,3
U_3164,14,Other,OCE,Puzzle,3
U_3165,51,Non-binary,EU,Adventure,3
U_3166,44,Male,ASIA,RPG,4
U_3167,13,Female,NA,Action,5
U_3168,32,Male,ASIA,Strategy,5
U_3169,24,Non-binary,NA,JRPG,3
U_3170,37,Female,OCE,Strategy,4
U_3171,63,Non-binary,AFR,RPG,3
U_3172,54,Non-binary,OCE,FPS,2
U_3173,25,Other,EU,JRPG,3
U_3174,35,Male,NA,Action,5
U_3175,36,Male,EU,Adventure,3
U_3176,22,Male,OCE,Action,4
U_3177,31,Non-binary,OCE,Battle Royale,3
U_3178,28,Other,AFR,Adventure,4
U_3179,18,Non-binary,AFR,Action,3
U_3180,57,Other,NA,Adventure,3
U_3181,41,Female,ASIA,Horror,3
U_3182,35,Female,ASIA,Simulation,5
U_3183,13,Non-binary,EU,Strategy,4
U_3184,17,Male,EU,Simulation,3
U_3185,19,Other,SA,Puzzle,3
U_3186,44,Male,OCE,Adventure,3
U_3187,45,Non-binary,SA,Battle Royale,2
U_3188,32,Male,NA,JRPG,3
U_3189,34,Male,NA,RPG,5
U_3190,42,Other,ASIA,JRPG,4
U_3191,39,Male,AFR,Action,4
U_3192,18,Male,NA,FPS,5
U_3193,25,Non-binary,NA,JRPG,3
U_3194,17,Non-binary,NA,FPS,5
U_3195,21,Female,SA,RPG,4
U_3196,19,Other,SA,Horror,3
U_3197,42,Female,SA,FPS,2
U_3198,32,Non-binary,NA,Simulation,3
U_3199,22,Female,EU,Simulation,5
U_3200,37,Non-binary,OCE,Adventure,3
U_3201,64,Other,SA,Simulation,5
U_3202,43,Female,AFR,Simulation,5
U_3203,56,Male,SA,Adventure,3
U_3204,40,Non-binary,OCE,Strategy,5
U_3205,48,Female,SA,Simulation,5
U_3206,38,Female,NA,Simulation,5
U_3207,59,Male,OCE,FPS,3
U_3208,19,Female,ASIA,Action,3
U_3209,43,Non-binary,EU,Battle Royale,2
U_3210,53,Other,SA,RPG,3
U_3211,19,Male,EU,Battle Royale,3
U_3212,16,Non-binary,EU,Puzzle,3
U_3213,55,Male,AFR,FPS,3
U_3214,17,Male,ASIA,Simulation,3
U_3215,57,Non-binary,NA,Battle Royale,2
U_3216,53,Male,NA,Horror,3
U_3217,27,Female,NA,RPG,4
U_3218,63,Female,EU,FPS,2
U_3219,64,Male,OCE,FPS,3
U_3220,65,Other,NA,Horror,3
U_3221,32,Male,EU,Adventure,4
U_3222,31,Female,NA,Battle Royale,3
U_3223,54,Male,ASIA,Adventure,3
U_3224,33,Non-binary,EU,Battle Royale,3
U_3225,16,Other,ASIA,FPS,4
U_3226,26,Female,SA,Horror,3
U_3227,59,Other,AFR,Puzzle,5
U_3228,13,Male,OCE,Puzzle,3
U_3229,60,Female,NA,Action,4
U_3230,36,Non-binary,SA,Adventure,3
U_3231,17,Other,EU,Puzzle,2
U_3232,28,Female,ASIA,Horror,3
U_3233,39,Female,ASIA,FPS,2
U_3234,49,Non-binary,OCE,FPS,2
U_3235,19,Male,ASIA,Battle Royale,3
U_3236,63,Female,SA,Simulation,5
U_3237,19,Male,OCE,Simulation,3
U_3238,23,Other,NA,Action,4
U_3239,29,Other,AFR,Puzzle,3
U_3240,27,Non-binary,AFR,Puzzle,3
U_3241,35,Other,EU,Action,3
U_3242,13,Male,OCE,RPG,3
U_3243,56,Non-binary,OCE,Puzzle,5
U_3244,58,Other,SA,Horror,3
U_3245,25,Female,NA,Puzzle,4
U_3246,61,Male,AFR,Action,4
U_3247,35,Male,NA,FPS,3
U_3248,15,Non-binary,SA,Puzzle,2
U_3249,25,Non-binary,AFR,Adventure,4
U_3250,14,Male,EU,Horror,3
U_3251,17,Female,ASIA,Action,5
U_3252,35,Male,OCE,Puzzle,4
U_3253,27,Non-binary,SA,Simulation,3
U_3254,40,Female,EU,JRPG,3
U_3255,64,Other,EU,Puzzle,4
U_3256,56,Male,OCE,Puzzle,4
U_3257,34,Non-binary,NA,FPS,4
U_3258,21,Male,OCE,Action,3
U_3259,55,Non-binary,EU,RPG,3
U_3260,55,Female,NA,Battle Royale,2
U_3261,59,Non-binary,EU,Simulation,5
U_3262,28,Female,ASIA,Horror,3
U_3263,13,Male,SA,Horror,3
U_3264,38,Female,AFR,JRPG,3
U_3265,28,Female,ASIA,Simulation,4
U_3266,47,Male,SA,FPS,2
U_3267,34,Other,AFR,Action,3
U_3268,26,Male,SA,Horror,3
U_3269,14,Other,SA,Horror,3
U_3270,44,Other,ASIA,Strategy,5
U_3271,40,Non-binary,AFR,FPS,2
U_3272,61,Male,OCE,Simulation,4
U_3273,27,Non-binary,SA,Strategy,3
U_3274,60,Non-binary,ASIA,JRPG,5
U_3275,14,Female,OCE,Simulation,4
U_3276,39,Other,SA,Battle Royale,2
U_3277,58,Male,SA,Simulation,4
U_3278,64,Male,AFR,Puzzle,4
U_3279,45,Non-binary,NA,Simulation,5
U_3280,60,Female,NA,Puzzle,5
U_3281,23,Male,NA,Puzzle,3
U_3282,48,Female,ASIA,Adventure,3
U_3283,23,Female,OCE,Adventure,4
U_3284,41,Female,EU,Horror,3
U_3285,18,Male,OCE,Adventure,4
U_3286,22,Other,EU,Horror,3
U_3287,53,Other,NA,Simulation,4
U_3288,39,Male,AFR,Horror,3
U_3289,21,Female,SA,RPG,4
U_3290,37,Female,SA,Simulation,5
U_3291,29,Male,SA,FPS,4
U_3292,40,Male,OCE,RPG,3
U_3293,40,Other,EU,RPG,3
U_3294,54,Male,SA,Puzzle,4
U_3295,64,Other,SA,Simulation,4
U_3296,14,Male,OCE,FPS,5
U_3297,46,Male,ASIA,Strategy,5
U_3298,53,Non-binary,NA,Puzzle,5
U_3299,27,Female,AFR,Simulation,4
U_3300,33,Non-binary,OCE,Puzzle,3
U_3301,56,Male,SA,Simulation,4
U_3302,37,Other,SA,Strategy,4
U_3303,60,Male,AFR,Horror,3
U_3304,44,Non-binary,EU,JRPG,3
U_3305,34,Male,AFR,Simulation,3
U_3306,47,Male,ASIA,RPG,4
U_3307,52,Female,NA,RPG,3
U_3308,52,Other,OCE,Simulation,5
U_3309,31,Other,EU,Action,3
U_3310,32,Non-binary,OCE,RPG,5
U_3311,43,Male,EU,Adventure,3
U_3312,58,Female,OCE,Action,3
U_3313,33,Female,ASIA,Action,3
U_3314,30,Other,EU,Simulation,4
U_3315,39,Non-binary,AFR,Adventure,3
U_3316,17,Female,AFR,Battle Royale,5
U_3317,63,Male,SA,Adventure,3
U_3318,25,Non-binary,ASIA,JRPG,4
U_3319,38,Male,SA,Simulation,4
U_3320,37,Non-binary,EU,Strategy,5
U_3321,16,Male,SA,FPS,5
U_3322,50,Male,NA,Adventure,3
U_3323,63,Non-binary,OCE,Action,3
U_3324,59,Female,ASIA,Puzzle,5
U_3325,62,Female,EU,Simulation,5
U_3326,45,Female,AFR,Strategy,5
U_3327,44,Male,NA,RPG,3
U_3328,19,Female,OCE,Horror,3
U_3329,34,Other,AFR,Puzzle,3
U_3330,57,Female,OCE,Action,3
U_3331,57,Non-binary,NA,FPS,3
U_3332,60,Non-binary,EU,Strategy,5
U_3333,32,Other,ASIA,Puzzle,3
U_3334,36,Female,ASIA,Horror,3
U_3335,21,Other,EU,Strategy,4
U_3336,51,Female,AFR,Simulation,5
U_3337,54,Female,OCE,Puzzle,5
U_3338,38,Male,ASIA,Adventure,3
U_3339,14,Non-binary,AFR,Puzzle,3
U_3340,29,Other,AFR,Strategy,3
U_3341,60,Male,NA,Horror,3
U_3342,22,Other,AFR,Battle Royale,3
U_3343,51,Other,NA,JRPG,3
U_3344,14,Other,AFR,Battle Royale,5
U_3345,40,Other,AFR,Adventure,3
U_3346,35,Non-binary,AFR,JRPG,3
U_3347,15,Other,AFR,RPG,3
U_3348,18,Female,OCE,Puzzle,4
U_3349,35,Male,AFR,FPS,3
U_3350,31,Female,SA,FPS,3
U_3351,55,Female,SA,JRPG,3
U_3352,26,Male,EU,Adventure,4
U_3353,65,Non-binary,ASIA,Horror,3
U_3354,33,Female,AFR,Strategy,3
U_3355,29,Male,EU,Action,4
U_3356,19,Non-binary,EU,Simulation,4
U_3357,42,Female,EU,Horror,3
U_3358,61,Other,NA,Battle Royale,2
U_3359,40,Other,EU,Strategy,5
U_3360,29,Non-binary,AFR,Puzzle,3
U_3361,58,Male,NA,JRPG,3
U_3362,34,Other,SA,Battle Royale,3
U_3363,43,Female,NA,Action,4
U_3364,59,Male,EU,Horror,3
U_3365,52,Other,EU,Horror,3
U_3366,36,Non-binary,ASIA,FPS,2
U_3367,25,Other,OCE,Horror,3
U_3368,31,Non-binary,NA,Puzzle,3
U_3369,55,Non-binary,EU,Simulation,5
U_3370,19,Other,SA,Battle Royale,3
U_3371,27,Other,EU,RPG,4
U_3372,41,Female,EU,RPG,3
U_3373,15,Other,ASIA,FPS,5
U_3374,59,Male,AFR,JRPG,3
U_3375,49,Other,SA,Horror,3
U_3376,29,Male,NA,JRPG,3
U_3377,37,Male,SA,Strategy,5
U_3378,21,Non-binary,EU,Horror,3
U_3379,48,Female,EU,JRPG,3
U_3380,56,Non-binary,SA,Battle Royale,2
U_3381,40,Other,ASIA,Battle Royale,2
U_3382,36,Female,NA,Adventure,3
U_3383,33,Female,OCE,Adventure,4
U_3384,23,Other,ASIA,Action,3
U_3385,64,Other,ASIA,Adventure,3
U_3386,47,Other,ASIA,Strategy,5
U_3387,40,Non-binary,ASIA,Simulation,4
U_3388,36,Non-binary,EU,FPS,2
U_3389,17,Male,SA,RPG,3
U_3390,43,Male,NA,Action,5
U_3391,61,Non-binary,OCE,FPS,2
U_3392,42,Other,EU,FPS,2
U_3393,37,Female,SA,Puzzle,5
U_3394,31,Male,SA,JRPG,3
U_3395,29,Non-binary,SA,Horror,3
U_3396,28,Female,ASIA,Action,3
U_3397,43,Other,ASIA,Strategy,5
U_3398,63,Female,NA,Strategy,4
U_3399,34,Male,NA,Adventure,4
U_3400,63,Other,OCE,JRPG,3
U_3401,58,Male,NA,Action,4
U_3402,32,Male,EU,Battle Royale,3
U_3403,36,Non-binary,NA,Simulation,4
U_3404,50,Female,SA,Puzzle,5
U_3405,42,Non-binary,AFR,FPS,2
U_3406,33,Other,NA,Puzzle,3
U_3407,24,Other,NA,Puzzle,3
U_3408,37,Male,EU,Simulation,5
U_3409,34,Male,NA,Puzzle,3
U_3410,52,Female,OCE,JRPG,3
U_3411,50,Non-binary,OCE,Action,3
U_3412,40,Non-binary,EU,RPG,3
U_3413,56,Other,EU,Action,3
U_3414,15,Female,EU,RPG,3
U_3415,43,Female,NA,Action,3
U_3416,22,Non-binary,SA,Simulation,3
U_3417,31,Other,ASIA,Simulation,3
U_3418,31,Other,OCE,Battle Royale,3
U_3419,27,Female,EU,Horror,3
U_3420,15,Male,EU,Action,5
U_3421,35,Non-binary,EU,Strategy,5
U_3422,18,Non-binary,EU,RPG,4
U_3423,33,Female,EU,FPS,3
U_3424,21,Male,EU,Strategy,5
U_3425,54,Female,NA,Horror,3
U_3426,57,Male,SA,Action,4
U_3427,54,Non-binary,SA,Strategy,4
U_3428,54,Female,ASIA,Action,3
U_3429,49,Male,AFR,Strategy,5
U_3430,51,Male,SA,Action,4
U_3431,13,Female,NA,Horror,3
U_3432,54,Female,NA,FPS,2
U_3433,59,Non-binary,ASIA,FPS,2
U_3434,40,Male,SA,Action,4
U_3435,42,Non-binary,SA,Horror,3
U_3436,30,Female,ASIA,RPG,5
U_3437,32,Non-binary,AFR,Action,3
U_3438,20,Female,EU,Action,3
U_3439,57,Non-binary,EU,Simulation,5
U_3440,25,Female,NA,Adventure,5
U_3441,53,Non-binary,NA,RPG,3
U_3442,33,Male,ASIA,Action,4
U_3443,47,Male,SA,Action,4
U_3444,22,Other,AFR,Puzzle,3
U_3445,46,Non-binary,ASIA,Simulation,4
U_3446,48,Other,SA,Horror,3
U_3447,62,Male,NA,FPS,3
U_3448,63,Other,NA,Adventure,3
U_3449,26,Other,AFR,Battle Royale,3
U_3450,46,Female,SA,Puzzle,5
U_3451,36,Male,OCE,Adventure,3
U_3452,43,Female,ASIA,FPS,2
U_3453,49,Female,NA,Simulation,5
U_3454,16,Other,SA,Battle Royale,5
U_3455,20,Non-binary,EU,JRPG,3
U_3456,30,Non-binary,SA,Puzzle,3
U_3457,32,Female,AFR,Strategy,3
U_3458,45,Female,AFR,Action,3
U_3459,41,Male,NA,Horror,3
U_3460,57,Other,OCE,RPG,3
U_3461,32,Other,ASIA,Strategy,5
U_3462,48,Female,SA,Horror,3
U_3463,64,Male,OCE,Action,4
U_3464,14,Other,OCE,Battle Royale,4
U_3465,65,Other,EU,Adventure,3
U_3466,23,Other,SA,Horror,3
U_3467,64,Male,EU,JRPG,3
U_3468,64,Other,ASIA,JRPG,4
U_3469,51,Male,NA,Battle Royale,2
U_3470,34,Female,ASIA,Battle Royale,3
U_3471,28,Female,OCE,Simulation,4
U_3472,64,Other,OCE,Action,3
U_3473,19,Male,AFR,Horror,3
U_3474,50,Other,AFR,Adventure,3
U_3475,39,Female,AFR,Strategy,5
U_3476,46,Non-binary,AFR,Puzzle,4
U_3477,19,Male,SA,Horror,3
U_3478,17,Non-binary,ASIA,RPG,5
U_3479,40,Non-binary,ASIA,Adventure,3
U_3480,55,Female,ASIA,Adventure,3
U_3481,34,Non-binary,OCE,Puzzle,3
U_3482,22,Non-binary,SA,Adventure,4
U_3483,60,Non-binary,EU,Puzzle,5
U_3484,15,Female,ASIA,Horror,3
U_3485,26,Other,ASIA,Strategy,4
U_3486,26,Male,OCE,RPG,4
U_3487,49,Other,AFR,Strategy,4
U_3488,39,Male,OCE,Strategy,5
U_3489,26,Other,ASIA,Battle Royale,3
U_3490,20,Female,SA,JRPG,3
U_3491,19,Non-binary,ASIA,Simulation,3
U_3492,16,Male,ASIA,Puzzle,2
U_3493,17,Female,OCE,RPG,3
U_3494,18,Female,AFR,FPS,3
U_3495,16,Other,NA,FPS,5
U_3496,13,Non-binary,NA,Horror,3
U_3497,19,Female,NA,Battle Royale,3
U_3498,29,Other,NA,Simulation,3
U_3499,58,Female,EU,FPS,2
U_3500,30,Female,AFR,FPS,3
U_3501,13,Male,EU,Strategy,4
U_3502,16,Other,NA,Battle Royale,4
U_3503,61,Other,EU,Action,3
U_3504,36,Other,EU,JRPG,3
U_3505,40,Non-binary,OCE,FPS,2
U_3506,49,Female,OCE,Adventure,3
U_3507,19,Other,EU,Simulation,4
U_3508,15,Non-binary,NA,RPG,3
U_3509,16,Female,EU,Battle Royale,5
U_3510,64,Non-binary,OCE,Horror,3
U_3511,48,Other,NA,Battle Royale,2
U_3512,40,Male,AFR,JRPG,3
U_3513,21,Male,EU,JRPG,3
U_3514,15,Female,AFR,Strategy,2
U_3515,56,Female,SA,JRPG,3
U_3516,36,Male,OCE,Horror,3
U_3517,51,Other,OCE,Puzzle,5
U_3518,24,Male,AFR,Adventure,4
U_3519,65,Male,NA,JRPG,3
U_3520,17,Non-binary,EU,FPS,4
U_3521,38,Other,AFR,Simulation,4
U_3522,14,Other,EU,Action,4
U_3523,26,Male,OCE,Horror,3
U_3524,45,Male,SA,RPG,3
U_3525,46,Male,SA,Simulation,4
U_3526,55,Female,AFR,FPS,1
U_3527,14,Female,ASIA,Action,4
U_3528,25,Male,EU,Action,4
U_3529,37,Female,ASIA,Strategy,5
U_3530,25,Other,AFR,Action,3
U_3531,56,Other,SA,Strategy,5
U_3532,51,Female,AFR,Strategy,4
U_3533,46,Non-binary,OCE,Horror,3
U_3534,19,Other,EU,Strategy,4
U_3535,26,Male,NA,Adventure,4
U_3536,16,Female,SA,Adventure,3
U_3537,13,Other,ASIA,RPG,4
U_3538,56,Male,ASIA,JRPG,5
U_3539,32,Non-binary,OCE,JRPG,3
U_3540,57,Male,NA,RPG,3
U_3541,37,Female,ASIA,Adventure,3
U_3542,52,Non-binary,AFR,FPS,2
U_3543,31,Female,SA,Simulation,4
U_3544,52,Male,ASIA,RPG,4
U_3545,20,Other,ASIA,Action,3
U_3546,19,Female,NA,JRPG,3
U_3547,59,Other,OCE,Adventure,3
U_3548,23,Other,EU,JRPG,3
U_3549,59,Non-binary,OCE,FPS,2
U_3550,34,Other,NA,Action,4
U_3551,59,Female,NA,Battle Royale,2
U_3552,47,Female,EU,Horror,3
U_3553,31,Female,ASIA,Simulation,4
U_3554,51,Other,EU,Puzzle,5
U_3555,45,Other,SA,Adventure,3
U_3556,38,Other,AFR,Battle Royale,2
U_3557,39,Female,EU,Action,3
U_3558,42,Female,ASIA,JRPG,4
U_3559,33,Non-binary,EU,JRPG,3
U_3560,33,Male,SA,Simulation,3
U_3561,57,Non-binary,NA,Adventure,3
U_3562,64,Male,EU,Horror,3
U_3563,52,Male,AFR,Action,4
U_3564,18,Female,NA,Adventure,4
U_3565,45,Non-binary,EU,JRPG,3
U_3566,45,Male,AFR,JRPG,3
U_3567,32,Non-binary,SA,JRPG,3
U_3568,59,Other,ASIA,Battle Royale,2
U_3569,57,Non-binary,ASIA,FPS,2
U_3570,32,Other,AFR,RPG,5
U_3571,14,Non-binary,ASIA,Strategy,3
U_3572,39,Female,OCE,Simulation,5
U_3573,29,Female,OCE,Horror,3
U_3574,39,Female,ASIA,Simulation,5
U_3575,19,Other,SA,Strategy,3
U_3576,54,Non-binary,EU,Action,3
U_3577,56,Non-binary,SA,Horror,3
U_3578,29,Female,AFR,Simulation,4
U_3579,19,Other,OCE,RPG,4
U_3580,54,Male,NA,Strategy,5
U_3581,27,Male,OCE,JRPG,3
U_3582,30,Non-binary,NA,Action,4
U_3583,63,Other,NA,JRPG,3
U_3584,41,Other,NA,Adventure,3
U_3585,24,Other,ASIA,FPS,3
U_3586,59,Non-binary,ASIA,Adventure,3
U_3587,44,Female,AFR,JRPG,3
U_3588,40,Other,NA,Battle Royale,2
U_3589,41,Other,OCE,Adventure,3
U_3590,41,Female,AFR,Horror,3
U_3591,42,Female,OCE,Adventure,3
U_3592,57,Male,ASIA,Battle Royale,2
U_3593,23,Male,OCE,Horror,3
U_3594,47,Male,AFR,JRPG,3
U_3595,35,Male,SA,Puzzle,5
U_3596,47,Male,ASIA,JRPG,4
U_3597,63,Other,SA,Simulation,5
U_3598,45,Non-binary,EU,Battle Royale,2
U_3599,39,Female,OCE,Adventure,3
U_3600,15,Male,AFR,Simulation,3
U_3601,39,Male,SA,FPS,3
U_3602,56,Male,SA,Action,4
U_3603,63,Male,EU,Action,4
U_3604,42,Other,NA,RPG,3
U_3605,35,Female,ASIA,Battle Royale,2
U_3606,34,Non-binary,SA,Strategy,3
U_3607,14,Non-binary,NA,RPG,3
U_3608,61,Other,NA,Action,4
U_3609,48,Other,AFR,Puzzle,4
U_3610,64,Male,AFR,RPG,3
U_3611,58,Female,ASIA,FPS,2
U_3612,43,Non-binary,OCE,Action,3
U_3613,47,Other,ASIA,Strategy,5
U_3614,55,Non-binary,ASIA,Adventure,3
U_3615,26,Male,EU,Simulation,4
U_3616,27,Other,OCE,Simulation,3
U_3617,35,Other,EU,Action,3
U_3618,39,Other,OCE,RPG,3
U_3619,34,Male,NA,Horror,3
U_3620,62,Male,ASIA,Adventure,3
U_3621,55,Female,NA,Adventure,3
U_3622,32,Non-binary,AFR,Horror,3
U_3623,28,Male,OCE,Horror,3
U_3624,20,Male,ASIA,Action,4
U_3625,38,Male,ASIA,Strategy,5
U_3626,51,Female,SA,Puzzle,5
U_3627,32,Female,ASIA,Action,3
U_3628,45,Female,NA,Action,4
U_3629,49,Non-binary,OCE,Horror,3
